#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 09 15 40 277  2.2  2.8  0.50 13.79  5.55 111 1010.1  17.1  17.0  16.5 99.0 99.00 
2023 06 09 15 50 274  2.4  2.9 99.00 99.00 99.00 999 1010.1  17.1  16.9  16.5 99.0 99.00 
2023 06 09 16 00 272  2.4  2.9 99.00 99.00 99.00 999 1010.1  17.2  16.9  16.6 99.0 99.00 
2023 06 09 16 10 273  2.8  3.4  0.49 14.81  5.58  98 1010.1  17.2  17.1  16.6 99.0 99.00 
2023 06 09 16 20 277  3.1  3.9 99.00 99.00 99.00 999 1010.1  17.2  16.8  16.5 99.0 99.00 
2023 06 09 16 30 280  3.2  3.8 99.00 99.00 99.00 999 1010.1  17.2  16.6  16.3 99.0 99.00 
2023 06 09 16 40 278  2.9  3.4  0.53 13.79  6.09 111 1010.1  17.2  16.5  16.4 99.0 99.00 
2023 06 09 16 50 274  2.7  3.3 99.00 99.00 99.00 999 1010.1  17.2  16.8  16.4 99.0 99.00 
2023 06 09 17 00 271  2.7  3.3 99.00 99.00 99.00 999 1010.0  17.2  17.0  16.3 99.0 99.00 
2023 06 09 17 10 264  2.9  3.8  0.50  7.14  5.87 157 1010.1  17.3  17.0  16.1 99.0 99.00 
2023 06 09 17 20 265  3.1  3.7 99.00 99.00 99.00 999 1010.0  17.4  17.0  16.0 99.0 99.00 
2023 06 09 17 30 268  3.1  3.7 99.00 99.00 99.00 999 1010.1  17.4  16.9  16.2 99.0 99.00 
2023 06 09 17 40 273  3.1  3.7  0.53 13.79  5.86  96 1010.0  17.4  17.1  16.2 99.0 99.00 
2023 06 09 17 50 275  3.3  4.1 99.00 99.00 99.00 999 1009.8  17.4  17.1  16.3 99.0 99.00 
2023 06 09 18 00 282  3.5  4.3 99.00 99.00 99.00 999 1009.8  17.5  17.1  16.4 99.0 99.00 
2023 06 09 18 10 286  3.6  4.4  0.50 13.79  5.97 108 1009.8  17.5  17.1  16.4 99.0 99.00 
2023 06 09 18 20 286  3.2  4.0 99.00 99.00 99.00 999 1009.8  17.6  17.2  16.6 99.0 99.00 
2023 06 09 18 30 279  3.2  3.9 99.00 99.00 99.00 999 1009.9  17.7  17.2  16.7 99.0 99.00 
2023 06 09 18 40 269  3.1  3.7  0.54  6.67  5.88 160 1010.0  17.7  17.2  16.8 99.0 99.00 
2023 06 09 18 50 269  3.0  3.7 99.00 99.00 99.00 999 1009.9  17.7  17.4  16.9 99.0 99.00 
2023 06 09 19 00 280  3.0  3.5 99.00 99.00 99.00 999 1009.9  17.7  17.4  16.9 99.0 99.00 
2023 06 09 19 10 287  3.1  3.8  0.53 13.79  5.72  95 1009.8  17.7  17.4  16.9 99.0 99.00 
2023 06 09 19 20 286  3.1  3.8 99.00 99.00 99.00 999 1009.8  17.8  17.3  17.0 99.0 99.00 
2023 06 09 19 30 285  2.8  3.5 99.00 99.00 99.00 999 1009.8  17.8  17.5  17.0 99.0 99.00 
2023 06 09 19 40 281  2.3  2.9  0.55 13.79  5.93 105 1009.7  17.8  17.5  17.1 99.0 99.00 
2023 06 09 19 50 296  3.5  4.4 99.00 99.00 99.00 999 1009.6  17.9  17.3  17.1 99.0 99.00 
2023 06 09 20 00 302  3.8  4.5 99.00 99.00 99.00 999 1009.6  17.9  17.2  17.1 99.0 99.00 
2023 06 09 20 10 301  3.6  4.4  0.53 13.79  5.36  93 1009.6  17.9  16.9  17.1 99.0 99.00 
2023 06 09 20 20 299  3.0  3.9 99.00 99.00 99.00 999 1009.6  17.9  17.2  17.1 99.0 99.00 
2023 06 09 20 30 300  2.3  3.2 99.00 99.00 99.00 999 1009.6  18.0  17.3  17.2 99.0 99.00 
2023 06 09 20 40 300  2.4  2.8  0.53  6.25  5.50 148 1009.7  18.1  17.3  17.3 99.0 99.00 
2023 06 09 20 50 297  1.9  2.5 99.00 99.00 99.00 999 1009.7  18.1  17.3  17.3 99.0 99.00 
2023 06 09 21 00 301  1.6  2.1 99.00 99.00 99.00 999 1009.8  18.1  17.2  17.3 99.0 99.00 
2023 06 09 21 10 283  1.3  1.6  0.53  6.67  5.68 168 1009.9  18.2  17.3  17.4 99.0 99.00 
2023 06 09 21 20 280  1.2  1.6 99.00 99.00 99.00 999 1009.9  18.3  17.5  17.5 99.0 99.00 
2023 06 09 21 30 295  1.2  1.5 99.00 99.00 99.00 999 1009.9  18.4  17.5  17.6 99.0 99.00 
2023 06 09 21 40 275  0.8  1.3  0.54  6.67  5.47 167 1009.8  18.5  17.4  17.6 99.0 99.00 
2023 06 09 21 50 234  0.6  0.9 99.00 99.00 99.00 999 1009.8  18.7  17.4  17.6 99.0 99.00 
2023 06 09 22 00 231  0.9  1.2 99.00 99.00 99.00 999 1009.7  18.6  17.4  17.4 99.0 99.00 
2023 06 09 22 10 273  0.9  1.2  0.55 13.79  6.11 106 1009.8  18.7  17.5  17.5 99.0 99.00 
2023 06 09 22 20 258  1.0  1.3 99.00 99.00 99.00 999 1009.8  18.7  17.6  17.6 99.0 99.00 
2023 06 09 22 30 247  1.1  1.5 99.00 99.00 99.00 999 1009.9  18.6  17.6  17.5 99.0 99.00 
2023 06 09 22 40 255  0.9  1.4  0.54 13.79  5.88 104 1010.0  18.7  17.6  17.5 99.0 99.00 
2023 06 09 22 50 276  0.8  1.1 99.00 99.00 99.00 999 1010.2  18.8  17.6  17.5 99.0 99.00 
2023 06 09 23 00 279  0.9  1.2 99.00 99.00 99.00 999 1010.3  18.8  17.5  17.5 99.0 99.00 
2023 06 09 23 10 280  0.5  0.8  0.53  7.69  5.96 137 1010.4  18.8  17.4  17.5 99.0 99.00 
2023 06 09 23 20 261  0.5  0.7 99.00 99.00 99.00 999 1010.6  18.9  17.2  17.4 99.0 99.00 
2023 06 09 23 30 214  0.9  1.8 99.00 99.00 99.00 999 1010.6  18.6  17.2  17.5 99.0 99.00 
2023 06 09 23 40 203  1.6  2.0  0.56  6.67  5.91 161 1010.7  18.0  17.2  17.4 99.0 99.00 
2023 06 09 23 50 207  1.1  1.7 99.00 99.00 99.00 999 1010.7  17.9  17.1  17.4 99.0 99.00 
2023 06 10 00 00 186  1.5  2.2 99.00 99.00 99.00 999 1010.8  17.8  17.2  17.3 99.0 99.00 
2023 06 10 00 10 193  1.7  2.5  0.56 13.79  6.20  99 1010.9  17.7  17.3  17.3 99.0 99.00 
2023 06 10 00 20 193  2.0  2.7 99.00 99.00 99.00 999 1011.1  17.7  17.2  17.2 99.0 99.00 
2023 06 10 00 30 194  2.3  2.9 99.00 99.00 99.00 999 1011.1  17.7  17.3  17.2 99.0 99.00 
2023 06 10 00 40 207  2.4  3.3  0.62 13.79  6.37 102 1011.3  17.7  17.3  17.3 99.0 99.00 
2023 06 10 00 50 232  3.1  4.5 99.00 99.00 99.00 999 1011.6  17.8  17.3  17.5 99.0 99.00 
2023 06 10 01 00 226  5.6  7.5 99.00 99.00 99.00 999 1011.4  17.8  17.2  17.3 99.0 99.00 
2023 06 10 01 10 206  6.7  8.5  0.57  7.14  5.92 152 1010.8  17.8  17.1  17.3 99.0 99.00 
2023 06 10 01 20 207  6.9  8.5 99.00 99.00 99.00 999 1011.1  17.8  17.1  16.5 99.0 99.00 
2023 06 10 01 30 212  6.3  8.0 99.00 99.00 99.00 999 1011.3  17.9  16.9  15.7 99.0 99.00 
2023 06 10 01 40 208  5.9  7.5 99.00 99.00 99.00 999 1011.3  17.9  16.8  14.9 99.0 99.00 
2023 06 10 01 50 199  5.6  6.8 99.00 99.00 99.00 999 1011.2  17.8  16.7  15.4 99.0 99.00 
2023 06 10 02 00 192  5.4  6.3 99.00 99.00 99.00 999 1011.3  17.7  16.7  15.2 99.0 99.00 
2023 06 10 02 10 191  5.1  6.6  0.59  7.69  5.11 126 1011.4  17.7  16.7  14.8 99.0 99.00 
2023 06 10 02 20 193  4.7  5.8 99.00 99.00 99.00 999 1011.5  17.6  16.8  14.9 99.0 99.00 
2023 06 10 02 30 196  4.4  5.4 99.00 99.00 99.00 999 1011.5  17.5  16.8  15.0 99.0 99.00 
2023 06 10 02 40 200  4.1  4.8  0.63  7.69  5.10 141 1011.5  17.6  16.7  14.7 99.0 99.00 
2023 06 10 02 50 202  4.1  5.1 99.00 99.00 99.00 999 1011.5  17.6  16.7  14.7 99.0 99.00 
2023 06 10 03 00 204  3.8  4.8 99.00 99.00 99.00 999 1011.4  17.5  16.6  15.0 99.0 99.00 
2023 06 10 03 10 207  4.0  5.1  0.62  8.33  5.38 131 1011.3  17.5  16.6  15.2 99.0 99.00 
2023 06 10 03 20 208  4.4  5.3 99.00 99.00 99.00 999 1011.3  17.5  16.6  15.3 99.0 99.00 
2023 06 10 03 30 201  4.0  5.0 99.00 99.00 99.00 999 1011.3  17.5  16.6  15.6 99.0 99.00 
2023 06 10 03 40 198  3.6  4.4 99.00 99.00 99.00 999 1011.2  17.5  16.6  15.2 99.0 99.00 
2023 06 10 03 50 198  3.2  4.3  0.55  7.69  5.13 146 1011.1  17.5  16.6  14.9 99.0 99.00 
2023 06 10 04 00 194  2.8  3.4 99.00 99.00 99.00 999 1011.1  17.5  16.6  14.9 99.0 99.00 
2023 06 10 04 10 194  3.0  3.7  0.59  7.69  5.69 157 1011.1  17.5  16.6  15.1 99.0 99.00 
2023 06 10 04 20 196  3.1  4.2 99.00 99.00 99.00 999 1011.0  17.5  16.6  15.2 99.0 99.00 
2023 06 10 04 30 196  3.9  5.2 99.00 99.00 99.00 999 1011.0  17.5  16.6  15.2 99.0 99.00 
2023 06 10 04 40 196  4.5  5.4  0.59  7.69  5.56 148 1010.9  17.5  16.6  15.0 99.0 99.00 
2023 06 10 04 50 195  4.5  5.2 99.00 99.00 99.00 999 1010.9  17.6  16.6  14.9 99.0 99.00 
2023 06 10 05 00 197  4.0  4.9 99.00 99.00 99.00 999 1010.7  17.6  16.6  15.2 99.0 99.00 
2023 06 10 05 10 198  3.8  4.6  0.65  7.69  5.76 165 1010.7  17.6  16.6  15.3 99.0 99.00 
2023 06 10 05 20 199  3.7  4.3 99.00 99.00 99.00 999 1010.6  17.6  16.5  15.5 99.0 99.00 
2023 06 10 05 30 200  4.0  4.8 99.00 99.00 99.00 999 1010.6  17.7  16.5  15.4 99.0 99.00 
2023 06 10 05 40 204  4.3  5.1  0.66  7.14  5.65 181 1010.5  17.7  16.5  15.5 99.0 99.00 
2023 06 10 05 50 203  4.4  5.3 99.00 99.00 99.00 999 1010.3  17.7  16.5  15.7 99.0 99.00 
2023 06 10 06 00 204  4.6  5.5 99.00 99.00 99.00 999 1010.3  17.7  16.5  15.9 99.0 99.00 
2023 06 10 06 10 202  4.4  5.4  0.66  7.14  5.47 176 1010.3  17.7  16.5  16.1 99.0 99.00 
2023 06 10 06 20 205  4.5  5.3 99.00 99.00 99.00 999 1010.3  17.7  16.5  16.3 99.0 99.00 
2023 06 10 06 30 206  4.4  5.3 99.00 99.00 99.00 999 1010.3  17.7 999.0  16.4 99.0 99.00 
2023 06 10 06 40 207  4.4  5.3  0.72  7.14  5.80 158 1010.2  17.7  16.5  16.4 99.0 99.00 
2023 06 10 06 50 209  4.6  5.4 99.00 99.00 99.00 999 1010.1  17.7  16.5  16.4 99.0 99.00 
2023 06 10 07 00 212  4.6  5.5 99.00 99.00 99.00 999 1010.1  17.7  16.6  16.5 99.0 99.00 
2023 06 10 07 10 214  4.8  5.6  0.78  7.14  5.87 158 1010.0  17.7  16.6  16.7 99.0 99.00 
2023 06 10 07 20 215  4.7  5.8 99.00 99.00 99.00 999 1010.0  17.8  16.5  16.8 99.0 99.00 
2023 06 10 07 30 218  4.7  5.5 99.00 99.00 99.00 999 1010.1  17.8  16.5  16.7 99.0 99.00 
2023 06 10 07 40 217  4.8  6.3  0.78  6.67  5.78 161 1010.1  17.8  16.6  16.5 99.0 99.00 
2023 06 10 07 50 219  4.9  6.1 99.00 99.00 99.00 999 1010.1  17.9  16.6  16.2 99.0 99.00 
2023 06 10 08 00 222  4.4  5.2 99.00 99.00 99.00 999 1010.2  17.9  16.6  16.1 99.0 99.00 
2023 06 10 08 10 226  4.6  5.3  0.71  7.14  5.68 156 1010.2  18.0  16.6  16.0 99.0 99.00 
2023 06 10 08 20 225  4.8  5.6 99.00 99.00 99.00 999 1010.2  18.1  16.6  15.9 99.0 99.00 
2023 06 10 08 30 229  4.2  5.2 99.00 99.00 99.00 999 1010.3  18.2  16.6  15.9 99.0 99.00 
2023 06 10 08 40 245  3.8  4.8  0.73  7.14  5.36 159 1010.3  18.2  16.6  16.1 99.0 99.00 
2023 06 10 08 50 255  3.3  4.2 99.00 99.00 99.00 999 1010.3  18.0  16.7  16.1 99.0 99.00 
2023 06 10 09 00 263  3.0  3.9 99.00 99.00 99.00 999 1010.5  18.0  16.7  16.4 99.0 99.00 
2023 06 10 09 10 271  3.2  3.9  0.77  7.14  5.39 152 1010.6  18.0  16.7  16.5 99.0 99.00 
2023 06 10 09 20 282  3.3  4.0 99.00 99.00 99.00 999 1010.8  17.9  16.7  16.5 99.0 99.00 
2023 06 10 09 30 268  3.6  4.8 99.00 99.00 99.00 999 1010.9  17.7  16.7  16.6 99.0 99.00 
2023 06 10 09 40 273  5.1  7.0  0.77  6.67  5.17 155 1010.9  18.0  16.7  16.8 99.0 99.00 
2023 06 10 09 50 270  4.5  6.0 99.00 99.00 99.00 999 1011.1  17.8  16.7  16.8 99.0 99.00 
2023 06 10 10 00 273  4.4  5.2 99.00 99.00 99.00 999 1011.3  17.6  16.6  16.8 99.0 99.00 
2023 06 10 10 10 276  4.0  4.8  0.79  7.14  5.04 154 1011.4  17.4  16.6  16.9 99.0 99.00 
2023 06 10 10 20 272  3.8  4.6 99.00 99.00 99.00 999 1011.4  17.3  16.4  16.9 99.0 99.00 
2023 06 10 10 30 278  3.5  4.5 99.00 99.00 99.00 999 1011.4  17.3  16.4  17.0 99.0 99.00 
2023 06 10 10 40 272  3.4  4.0  0.77  6.67  5.02 150 1011.4  17.3  16.2  17.0 99.0 99.00 
2023 06 10 10 50 272  2.7  3.5 99.00 99.00 99.00 999 1011.7  17.3  16.3  17.0 99.0 99.00 
2023 06 10 11 00 258  2.6  3.3 99.00 99.00 99.00 999 1011.8  17.2  16.3  16.9 99.0 99.00 
2023 06 10 11 10 261  2.9  3.4  0.77  7.14  5.16 152 1012.0  17.2  16.3  17.0 99.0 99.00 
2023 06 10 11 20 265  2.8  3.3 99.00 99.00 99.00 999 1012.0  17.2  16.4  16.9 99.0 99.00 
2023 06 10 11 30 269  2.6  3.0 99.00 99.00 99.00 999 1012.1  17.2  16.6  17.0 99.0 99.00 
2023 06 10 11 40 284  2.6  3.2  0.73  6.67  5.16 153 1012.2  17.3  16.7  17.0 99.0 99.00 
2023 06 10 11 50 292  2.9  3.5 99.00 99.00 99.00 999 1012.3  17.4  16.7  17.1 99.0 99.00 
2023 06 10 12 00 302  2.9  3.5 99.00 99.00 99.00 999 1012.4  17.4  16.7  17.0 99.0 99.00 
2023 06 10 12 10 304  3.0  3.7  0.69  7.14  4.94 152 1012.5  17.5  16.7  17.0 99.0 99.00 
2023 06 10 12 20 307  3.2  3.9 99.00 99.00 99.00 999 1012.5  17.7  16.6  17.0 99.0 99.00 
2023 06 10 12 30 311  3.1  3.8 99.00 99.00 99.00 999 1012.7  17.7  16.6  16.9 99.0 99.00 
2023 06 10 12 40 314  3.0  3.6  0.68  6.67  5.45 162 1012.7  17.7  16.6  16.9 99.0 99.00 
2023 06 10 12 50 313  2.6  3.3 99.00 99.00 99.00 999 1012.9  17.6  16.6  16.8 99.0 99.00 
2023 06 10 13 00 314  2.3  2.9 99.00 99.00 99.00 999 1012.8  17.7  16.7  16.9 99.0 99.00 
2023 06 10 13 10 318  2.4  2.9  0.67  6.67  5.41 170 1013.0  17.7  16.7  16.8 99.0 99.00 
2023 06 10 13 20 312  2.4  3.0 99.00 99.00 99.00 999 1013.1  17.7  16.8  16.9 99.0 99.00 
2023 06 10 13 30 305  2.1  2.7 99.00 99.00 99.00 999 1013.1  17.7  16.8  16.9 99.0 99.00 
2023 06 10 13 40 305  2.2  2.7  0.65  6.67  5.48 171 1013.1  17.8  16.8  16.9 99.0 99.00 
2023 06 10 13 50 305  2.1  2.7 99.00 99.00 99.00 999 1013.2  17.8  17.0  16.9 99.0 99.00 
2023 06 10 14 00 299  1.9  2.3 99.00 99.00 99.00 999 1013.1  17.8  17.1  17.0 99.0 99.00 
2023 06 10 14 10 304  2.0  2.6  0.55  6.67  5.16 163 1013.2  17.8  17.1  17.1 99.0 99.00 
2023 06 10 14 20 309  1.9  2.3 99.00 99.00 99.00 999 1013.3  17.8  17.2  17.1 99.0 99.00 
2023 06 10 14 30 304  1.6  2.3 99.00 99.00 99.00 999 1013.4  17.9  17.3  17.1 99.0 99.00 
2023 06 10 14 40 309  1.4  1.9  0.62  6.67  5.87 173 1013.4  18.0  17.4  17.2 99.0 99.00 
2023 06 10 14 50 319  1.5  2.0 99.00 99.00 99.00 999 1013.3  18.2  17.4  17.3 99.0 99.00 
2023 06 10 15 00 324  1.6  2.1 99.00 99.00 99.00 999 1013.3  18.3  17.7  17.2 99.0 99.00 
2023 06 10 15 10 325  1.8  2.5  0.58  6.67  5.68 174 1013.2  18.5  17.9  17.2 99.0 99.00 
2023 06 10 15 20 331  1.8  2.6 99.00 99.00 99.00 999 1013.2  18.6  17.8  17.0 99.0 99.00 
2023 06 10 15 30 334  1.6  2.1 99.00 99.00 99.00 999 1013.1  18.8  18.0  17.0 99.0 99.00 
2023 06 10 15 40 342  1.8  2.4  0.58 12.90  5.83 119 1013.1  18.9  18.2  17.1 99.0 99.00 
2023 06 10 15 50 351  1.6  2.3 99.00 99.00 99.00 999 1013.2  19.0  18.0  17.0 99.0 99.00 
2023 06 10 16 00 336  0.9  1.4 99.00 99.00 99.00 999 1013.3  19.1  17.8  16.7 99.0 99.00 
2023 06 10 16 10 252  0.6  1.0  0.59  6.67  6.00 183 1013.3  19.3  17.7  16.6 99.0 99.00 
2023 06 10 16 20 228  0.3  0.8 99.00 99.00 99.00 999 1013.2  19.6  18.2  16.6 99.0 99.00 
2023 06 10 16 30 207  0.6  1.0 99.00 99.00 99.00 999 1013.2  19.6  18.1  16.1 99.0 99.00 
2023 06 10 16 40 220  0.3  1.1  0.61  6.67  5.86 171 1013.2  19.8  19.0  16.2 99.0 99.00 
2023 06 10 16 50 206  0.8  1.3 99.00 99.00 99.00 999 1013.2  19.8  18.0  16.0 99.0 99.00 
2023 06 10 17 00 223  0.7  1.0 99.00 99.00 99.00 999 1013.2  19.9  18.2  15.9 99.0 99.00 
2023 06 10 17 10 207  0.8  1.3  0.60  6.25  5.97 174 1013.1  19.9  18.8  15.8 99.0 99.00 
2023 06 10 17 20 195  0.8  1.3 99.00 99.00 99.00 999 1013.0  20.0  17.8  15.7 99.0 99.00 
2023 06 10 17 30 184  1.1  1.8 99.00 99.00 99.00 999 1012.9  20.0  18.6  15.1 99.0 99.00 
2023 06 10 17 40 193  1.5  2.1  0.60 12.90  6.23 107 1012.9  20.1  19.7  15.2 99.0 99.00 
2023 06 10 17 50 186  1.3  1.8 99.00 99.00 99.00 999 1012.9  20.1  18.4  14.9 99.0 99.00 
2023 06 10 18 00 195  1.2  1.7 99.00 99.00 99.00 999 1012.9  20.1  18.6  14.9 99.0 99.00 
2023 06 10 18 10 195  1.0  1.3  0.58 12.90  6.19 101 1012.9  20.3  19.2  14.7 99.0 99.00 
2023 06 10 18 20 195  1.6  2.2 99.00 99.00 99.00 999 1012.9  20.3  19.1  14.8 99.0 99.00 
2023 06 10 18 30 195  1.7  2.2 99.00 99.00 99.00 999 1013.0  20.2  19.5  15.3 99.0 99.00 
2023 06 10 18 40 185  1.8  2.3  0.66  9.09  6.44 125 1013.0  20.3  20.0  15.6 99.0 99.00 
2023 06 10 18 50 182  2.0  2.5 99.00 99.00 99.00 999 1013.0  20.3  20.2  15.7 99.0 99.00 
2023 06 10 19 00 188  2.1  2.9 99.00 99.00 99.00 999 1013.1  20.3  20.2  15.9 99.0 99.00 
2023 06 10 19 10 191  2.3  2.9  0.63  8.33  6.23 146 1013.1  20.2  19.9  15.7 99.0 99.00 
2023 06 10 19 20 194  2.5  3.2 99.00 99.00 99.00 999 1012.9  20.2  19.1  16.2 99.0 99.00 
2023 06 10 19 30 193  2.4  2.9 99.00 99.00 99.00 999 1012.9  20.1  19.3  16.6 99.0 99.00 
2023 06 10 19 40 189  2.9  3.8  0.62  8.33  5.99 150 1012.9  20.0  19.1  16.8 99.0 99.00 
2023 06 10 19 50 191  3.1  3.8 99.00 99.00 99.00 999 1012.9  20.0  18.7  16.6 99.0 99.00 
2023 06 10 20 00 191  2.8  3.7 99.00 99.00 99.00 999 1012.8  19.9  18.4  17.1 99.0 99.00 
2023 06 10 20 10 185  2.9  3.4  0.60  9.09  5.99 124 1012.7  20.0  18.1  16.7 99.0 99.00 
2023 06 10 20 20 185  3.0  3.7 99.00 99.00 99.00 999 1012.7  20.0  18.1  16.4 99.0 99.00 
2023 06 10 20 30 183  3.2  3.9 99.00 99.00 99.00 999 1012.8  19.9  17.9  17.0 99.0 99.00 
2023 06 10 20 40 172  3.1  3.7  0.62  8.33  6.06 130 1012.8  19.7  17.5  16.8 99.0 99.00 
2023 06 10 20 50 172  3.1  3.8 99.00 99.00 99.00 999 1012.9  19.6  18.2  16.8 99.0 99.00 
2023 06 10 21 00 169  2.7  3.6 99.00 99.00 99.00 999 1012.9  19.6  18.4  16.9 99.0 99.00 
2023 06 10 21 10 177  3.5  4.2  0.62 12.90  5.94 104 1012.9  19.6  18.3  17.2 99.0 99.00 
2023 06 10 21 20 179  3.5  4.2 99.00 99.00 99.00 999 1012.9  19.4  18.0  17.4 99.0 99.00 
2023 06 10 21 30 180  3.2  3.9 99.00 99.00 99.00 999 1012.9  19.3  17.7  17.4 99.0 99.00 
2023 06 10 21 40 182  3.0  3.6  0.61  8.33  5.74 131 1012.9  19.3  17.7  17.4 99.0 99.00 
2023 06 10 21 50 176  3.0  3.3 99.00 99.00 99.00 999 1012.9  19.3  17.7  17.2 99.0 99.00 
2023 06 10 22 00 172  2.7  3.3 99.00 99.00 99.00 999 1012.9  19.4  17.7  17.3 99.0 99.00 
2023 06 10 22 10 172  2.8  3.5  0.65  8.33  6.02 125 1012.9  19.4  17.7  17.3 99.0 99.00 
2023 06 10 22 20 171  2.9  3.5 99.00 99.00 99.00 999 1013.1  19.3  17.7  17.3 99.0 99.00 
2023 06 10 22 30 171  3.1  3.6 99.00 99.00 99.00 999 1013.2  19.3  18.0  17.4 99.0 99.00 
2023 06 10 22 40 170  3.2  3.9  0.63  8.33  6.22 144 1013.4  19.2  18.0  17.5 99.0 99.00 
2023 06 10 22 50 168  2.9  3.4 99.00 99.00 99.00 999 1013.4  19.1  18.1  17.6 99.0 99.00 
2023 06 10 23 00 167  2.9  3.5 99.00 99.00 99.00 999 1013.5  19.1  18.2  17.6 99.0 99.00 
2023 06 10 23 10 171  3.0  3.5  0.61 12.90  6.26 105 1013.6  19.0  18.0  17.7 99.0 99.00 
2023 06 10 23 20 170  2.9  3.5 99.00 99.00 99.00 999 1013.6  19.0  17.8  17.7 99.0 99.00 
2023 06 10 23 30 166  2.9  3.3 99.00 99.00 99.00 999 1013.7  19.0  17.8  17.7 99.0 99.00 
2023 06 10 23 40 159  2.7  3.4  0.60  7.69  6.28 148 1013.7  18.9  17.6  17.6 99.0 99.00 
2023 06 10 23 50 159  2.8  3.3 99.00 99.00 99.00 999 1013.8  18.8  17.7  17.5 99.0 99.00 
2023 06 11 00 00 154  2.8  3.3 99.00 99.00 99.00 999 1013.8  18.8  17.4  17.5 99.0 99.00 
2023 06 11 00 10 153  2.6  3.2  0.62  7.69  6.31 144 1013.8  18.7  17.5  17.5 99.0 99.00 
2023 06 11 00 20 152  2.4  2.8 99.00 99.00 99.00 999 1013.8  18.6  17.5  17.6 99.0 99.00 
2023 06 11 00 30 151  2.7  3.3 99.00 99.00 99.00 999 1013.8  18.6  17.5  17.6 99.0 99.00 
2023 06 11 00 40 152  2.9  3.4  0.62 12.12  6.33 104 1013.9  18.5  17.4  17.4 99.0 99.00 
2023 06 11 00 50 144  3.0  3.8 99.00 99.00 99.00 999 1013.9  18.6  17.4  17.3 99.0 99.00 
2023 06 11 01 00 146  3.1  3.7 99.00 99.00 99.00 999 1014.0  18.6  17.4  17.2 99.0 99.00 
2023 06 11 01 10 148  3.3  3.9  0.56  7.69  5.95 145 1014.0  18.7  17.3  17.1 99.0 99.00 
2023 06 11 01 20 147  3.3  3.9 99.00 99.00 99.00 999 1014.1  18.8  17.3  17.1 99.0 99.00 
2023 06 11 01 30 147  3.3  3.7 99.00 99.00 99.00 999 1014.3  18.8  17.3  16.9 99.0 99.00 
2023 06 11 01 40 154  3.4  3.9  0.55  7.69  5.66 138 1014.4  18.7  17.3  16.9 99.0 99.00 
2023 06 11 01 50 158  3.4  4.0 99.00 99.00 99.00 999 1014.6  18.6  17.2  17.0 99.0 99.00 
2023 06 11 02 00 160  3.5  4.0 99.00 99.00 99.00 999 1014.5  18.6  17.2  17.1 99.0 99.00 
2023 06 11 02 10 163  3.7  4.1  0.57  8.33  5.81 131 1014.5  18.7  17.1  17.3 99.0 99.00 
2023 06 11 02 20 163  3.8  4.4 99.00 99.00 99.00 999 1014.6  18.8  17.1  17.3 99.0 99.00 
2023 06 11 02 30 163  3.5  4.0 99.00 99.00 99.00 999 1014.7  18.8  17.0  17.5 99.0 99.00 
2023 06 11 02 40 164  3.5  4.0  0.57 12.12  5.61 124 1014.7  18.8  17.0  17.5 99.0 99.00 
2023 06 11 02 50 164  3.6  4.1 99.00 99.00 99.00 999 1014.7  18.8  16.9  17.5 99.0 99.00 
2023 06 11 03 00 161  3.6  4.2 99.00 99.00 99.00 999 1014.6  18.8  16.9  17.5 99.0 99.00 
2023 06 11 03 10 157  3.6  4.2  0.56 12.90  5.04  99 1014.5  18.8  16.9  17.5 99.0 99.00 
2023 06 11 03 20 159  3.5  4.0 99.00 99.00 99.00 999 1014.6  18.9  16.9  17.4 99.0 99.00 
2023 06 11 03 30 157  3.7  4.2 99.00 99.00 99.00 999 1014.6  18.9  16.9  17.4 99.0 99.00 
2023 06 11 03 40 157  3.6  4.3  0.60 12.12  5.21 118 1014.6  19.1  16.8  17.5 99.0 99.00 
2023 06 11 03 50 159  3.7  4.5 99.00 99.00 99.00 999 1014.5  19.1  16.9  17.4 99.0 99.00 
2023 06 11 04 00 156  3.9  4.8 99.00 99.00 99.00 999 1014.4  19.1  16.8  17.3 99.0 99.00 
2023 06 11 04 10 161  4.0  4.7  0.54 12.12  5.20 120 1014.5  19.2  16.7  17.2 99.0 99.00 
2023 06 11 04 20 162  3.6  4.4 99.00 99.00 99.00 999 1014.5  19.0  16.7  17.1 99.0 99.00 
2023 06 11 04 30 164  3.4  3.9 99.00 99.00 99.00 999 1014.4  18.9  16.7  17.0 99.0 99.00 
2023 06 11 04 40 166  3.6  4.6  0.58 12.12  5.34 119 1014.4  19.0  16.6  16.9 99.0 99.00 
2023 06 11 04 50 164  3.6  4.5 99.00 99.00 99.00 999 1014.4  19.0  16.6  17.0 99.0 99.00 
2023 06 11 05 00 168  3.4  3.9 99.00 99.00 99.00 999 1014.4  18.7  16.6  17.0 99.0 99.00 
2023 06 11 05 10 176  3.3  4.0  0.55 12.12  5.59 119 1014.5  18.5  16.6  17.0 99.0 99.00 
2023 06 11 05 20 183  3.1  3.6 99.00 99.00 99.00 999 1014.5  18.5  16.5  17.0 99.0 99.00 
